Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2919,Fruits - Excluding Wine,2009,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2919,Fruits - Excluding Wine,2010,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2919,Fruits - Excluding Wine,2011,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1961,-97,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1962,-102,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1963,-62,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1964,16,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1965,12,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1966,-20,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1967,64,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1968,-104,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1969,135,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1970,67,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1971,-127,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1972,24,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1973,5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1974,114,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1975,-45,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1976,29,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1977,81,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1978,-67,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1979,-1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1980,18,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1981,11,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1982,31,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1983,-15,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1984,42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1985,-46,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1986,-17,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1987,-101,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1988,189,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1989,-16,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1990,-59,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1991,-82,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1992,-138,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1993,29,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1994,215,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1995,152,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1996,8,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1997,4,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1998,-8,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,1999,-25,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,2000,-91,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,2001,-9,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,2002,-51,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,2003,27,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,2004,-75,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,2005,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,2006,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,2007,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,2008,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,2009,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,2010,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2922,Stimulants,2011,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1961,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1962,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1963,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1964,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1965,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1966,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1967,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1968,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1969,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1970,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1971,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1972,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1973,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1974,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1975,-1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1976,-1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1977,-1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1978,1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1979,1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1980,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1981,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1982,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1983,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1984,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1985,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1986,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1987,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1988,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1989,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1990,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1991,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1992,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1993,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1994,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1995,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1996,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1997,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1998,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,1999,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,2000,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,2001,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,2002,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,2003,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,2004,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,2005,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,2006,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,2007,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,2008,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,2009,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,2010,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2923,Spices,2011,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1961,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1962,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1963,-23,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1964,-70,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1965,-60,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1966,100,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1967,23,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1968,30,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1969,-90,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1970,90,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1971,-100,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1972,100,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1973,-130,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1974,70,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1975,30,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1976,30,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1977,-70,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1978,-70,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1979,40,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1980,-30,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1981,130,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1982,-370,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1983,140,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1984,-320,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1985,-280,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1986,-210,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1987,-240,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1988,-340,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1989,-20,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1990,460,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1991,-40,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1992,40,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1993,-70,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1994,380,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1995,540,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1996,30,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1997,-370,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1998,40,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,1999,40,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,2000,-50,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,2001,10,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,2002,30,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,2003,-40,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,2004,-290,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,2005,-400,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,2006,-2000,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,2007,-1000,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,2008,-1000,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,2009,-300,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,2010,1100,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2924,Alcoholic Beverages,2011,3600,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1961,-75,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1962,49,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1963,-51,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1964,-21,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1965,50,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1966,-89,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1967,-58,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1968,64,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1969,43,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1970,-88,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1971,-6,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1972,76,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1973,-116,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1974,2,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1975,66,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1976,-53,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1977,99,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1978,-51,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1979,-37,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1980,-16,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1981,46,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1982,22,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1983,-27,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1984,5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1985,11,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1986,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1987,-84,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1988,-35,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1989,86,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1990,-62,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1991,-77,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2943,Meat,1992,-6,A,"Aggregate, may include official, semi-official, estimated or calculated data"
